open,high,low,close,volume
201.2824,201.9491,199.7725,201.2821,35606
202.2712,202.9518,200.7122,201.8756,37818
202.6694,204.387,201.4961,203.0712,58512
203.5219,203.9563,203.2878,202.7074,46146
202.4814,204.1943,200.7911,201.8058,7745
201.7158,203.2747,200.5484,202.5944,76985
203.0306,203.6284,202.076,203.6945,14786
202.9095,203.8777,200.923,202.8548,41196
203.617,204.3411,202.2698,203.3192,45750
203.2419,204.2654,201.6614,202.5453,51777
202.9115,203.3317,201.8977,202.4482,90168
201.4977,201.9041,201.4769,201.5126,90821
201.2731,202.9896,199.7898,200.2959,57868
200.0538,201.2341,198.8589,200.8981,86190
201.3338,202.1492,200.8968,200.5982,54708
201.1618,202.1145,199.9122,201.8864,58764
202.6671,203.5452,201.9179,201.7489,86754
201.1591,202.2891,199.5083,200.4477,30205
200.4417,201.6202,198.683,201.0575,59201
200.197,201.7676,200.0867,200.0726,32242
201.0493,201.2957,199.9415,200.8882,25567
201.2096,201.2746,200.1303,202.0116,23010
201.5864,201.9143,201.2012,202.4697,32700
201.5735,201.8597,200.3399,202.4316,34060
201.9914,202.0365,201.1891,202.4081,4608
203.0771,204.981,202.3214,204.0469,34893
204.4623,205.8224,204.4577,204.6862,86769
203.9472,204.6292,202.8718,203.7308,19425
203.9284,204.1091,202.9167,203.4133,94769
204.0826,204.1486,203.3175,204.963,34267
205.0251,206.6812,204.3524,205.0885,45648
204.5793,204.8122,203.422,205.0862,69194
205.6528,206.1647,204.9286,206.579,19765
206.6378,206.6507,206.1426,206.5259,40673
207.4671,208.1974,205.8657,207.4264,56610
207.5277,208.8028,206.6344,207.3215,89963
206.6824,207.1398,205.5022,205.9425,17035
205.4407,205.591,204.4796,206.2446,13193
206.4875,207.9217,205.8354,206.2901,55356
207.1351,209.0379,205.5837,207.4588,71771
208.081,209.2127,206.5275,207.4,69078
207.3941,209.0468,205.9948,206.8973,21644
207.5084,208.6432,205.914,206.8558,15824
206.8036,208.1367,206.019,206.4044,56982
205.4211,205.8105,205.0556,205.5345,1868
205.4765,205.5153,205.3193,204.5592,70084
204.5345,205.2115,204.3759,205.4125,20285
205.7747,207.2359,204.4625,204.782,95785
205.5569,206.2786,204.8238,205.1001,53212
204.651,205.6476,204.376,205.3808,9932
204.4919,206.268,203.6803,203.7551,62140
203.3942,204.8736,201.8344,203.1052,54182
203.4671,204.6094,202.9614,202.8087,7658
202.2683,203.7109,202.1575,202.3374,45781
201.9221,203.0078,200.0444,201.2994,2755
201.4451,202.19,199.5404,200.7286,32183
201.1062,201.5385,200.0364,201.3947,56868
200.4926,200.6684,199.9734,200.3835,78911
199.6906,199.9598,198.7197,199.2264,87987
199.2894,200.2897,199.09,199.5579,1913
198.7492,198.8378,198.5355,198.6138,80862
199.5762,201.5271,198.2376,198.6316,17924
198.3324,199.4753,198.24,199.0292,21281
199.1286,200.5703,198.8759,198.5823,20581
199.5214,200.4213,199.5139,199.0587,85861
199.7607,201.2686,198.5897,199.7717,78776
200.5907,201.278,198.6614,200.854,49752
201.683,203.3041,201.5283,202.3676,80214
202.6594,202.826,201.4563,203.6066,62164
203.2751,205.1477,202.6697,203.9935,41602
204.823,205.4211,203.2016,205.4765,77391
205.3006,206.0716,204.6089,204.4601,72488
203.9356,204.0758,203.3348,204.0858,62581
204.541,205.0123,202.693,204.4095,61435
204.3695,206.1332,203.8537,203.752,41070
203.1471,204.9138,201.4272,203.3924,61612
203.4302,203.7598,201.4812,203.183,63462
202.4036,204.2116,200.8982,203.1064,30202
203.8951,205.6282,202.5999,204.5649,81397
205.3965,205.4903,203.7843,204.9369,70984
205.2314,206.5128,204.9807,205.1732,55887
206.0952,207.3482,204.6532,206.2304,2243
206.4332,207.2711,205.7245,205.8893,55421
205.1442,206.9022,204.3332,205.5332,91947
206.1998,206.4516,205.6764,205.5074,5332
204.949,206.5128,204.4871,205.1399,12079
205.5756,206.1125,203.9152,206.5247,14140
206.8822,207.1788,206.3987,207.7706,15896
208.2749,208.6436,207.9103,207.8964,9628
207.4136,209.3336,206.7571,207.5568,2670
208.3144,209.5827,207.271,207.5661,81003
208.1605,208.5954,207.5006,208.2155,97595
207.7613,209.3636,207.4341,207.9117,84541
207.3964,208.9843,205.8731,207.9203,81800
207.7548,208.5857,206.3677,208.3298,11802
209.2957,209.7941,208.1054,209.875,22779
209.7376,211.5632,208.2541,209.6675,31969
209.4729,209.4941,208.0335,208.7594,74763
207.7912,207.8671,205.8484,206.9024,40402
207.5873,208.4005,205.858,207.8771,40466
207.1684,208.1749,206.6696,207.6435,43583
207.2797,208.597,207.1747,208.1219,24073
208.4045,208.6544,207.166,208.6019,95911
209.0126,209.1349,208.1469,209.9133,36080
210.8055,211.2548,210.4126,211.7174,90641
211.8665,213.0415,211.3121,212.5738,97906
213.1295,214.3094,212.7631,214.1122,46450
213.4612,214.3988,212.0734,213.1299,26969
212.6261,214.2224,211.6042,213.41,33279
212.4494,213.4122,211.8949,211.9465,90025
211.3629,211.7245,210.9029,210.9834,24424
210.2885,211.8048,208.4217,209.3318,75718
209.4093,209.7911,207.7714,208.7239,32683
208.1842,208.2738,206.3525,207.9837,17451
207.4808,207.7449,207.2891,206.5375,93890
205.717,207.6114,205.0685,206.4354,8096
207.0433,208.9553,206.5098,208.0386,7858
207.5854,207.89,206.2901,207.9596,40210
208.8522,209.6387,208.7098,209.0397,21482
208.7824,209.5269,208.6072,208.4239,67937
209.0255,209.0967,208.0529,209.0592,77858
208.2415,208.7404,206.287,209.1889,46253
209.9957,210.6943,208.5099,210.4542,41640
210.6767,211.1846,209.1525,209.8135,94447
210.5625,210.7827,209.1785,211.2791,42164
210.995,212.8938,209.2067,210.7797,31227
210.1271,211.157,208.8279,211.0884,54684
210.5805,212.2603,209.7193,211.0705,18580
211.7613,211.9102,210.4221,211.8342,48799
212.6178,214.05,212.1429,211.8806,1101
211.797,213.6761,211.1717,211.3753,8174
211.0041,212.1289,210.2333,211.6215,88509
211.9258,213.1171,211.0046,211.0805,25883
211.4522,212.8377,210.6073,212.278,67215
211.3621,212.893,211.2862,210.4504,38293
210.981,211.8162,210.7889,210.0811,29383
210.2809,211.2521,209.254,210.2826,13866
210.3585,210.7727,209.7964,211.3061,52214
211.619,212.3907,211.1329,211.665,54429
212.5988,213.5451,211.5275,212.3034,70132
212.938,213.6444,212.0971,213.1298,46943
213.3852,214.7069,212.6216,214.3717,73981
214.4443,214.7649,213.487,214.4923,2576
214.4506,214.7628,213.474,215.0988,95896
215.3754,216.4834,214.0289,216.2627,39061
216.1576,217.4221,215.2414,215.861,38056
214.8965,215.928,213.4422,215.3203,4772
216.2392,216.6831,214.7019,216.4465,69213
216.967,218.135,214.9897,216.7095,85088
216.2201,218.174,215.005,215.6289,61483
216.4123,216.9327,215.4507,216.5409,57987
216.2987,217.3289,215.463,216.0438,74555
215.7191,216.7019,215.5171,215.5691,47441
215.4313,216.1335,214.2161,215.1622,53713
214.5767,215.184,212.7244,213.7555,7398
214.5877,215.8993,214.1687,215.4517,3130
215.8912,216.1606,214.8327,216.8138,57167
216.4764,218.0584,215.9959,216.4159,63497
216.3801,216.864,215.0261,215.5789,65897
215.9539,216.916,214.7701,215.2757,55484
214.4912,215.0575,213.5302,213.7986,14565
213.0858,214.4154,212.8088,212.8357,39020
212.5097,212.5573,212.3941,212.1939,78313
213.179,214.1936,211.6902,212.252,74870
212.4243,213.5254,212.0067,213.1176,53620
213.3798,213.8536,212.3598,212.65,50480
211.8448,212.2739,211.4404,212.4319,37975
211.9294,212.3689,210.5869,210.9844,77056
210.1433,210.5901,209.8285,209.7577,30625
210.7295,211.7129,208.7822,210.2855,58367
211.2687,212.4015,209.9811,210.8969,36582
210.7235,211.4985,209.6995,210.7166,26513
210.4351,211.4788,208.8382,209.7486,45148
209.059,210.615,207.7953,208.1704,22749
207.4252,207.4999,206.9763,208.333,6105
208.0776,209.5647,207.1744,208.7736,14380
208.1425,208.3001,207.4046,208.2702,6698
208.9223,209.1269,207.8891,209.1804,67432
209.9455,209.9694,209.8066,209.7506,6694
210.1699,211.772,208.4703,209.6049,17657
209.5805,210.6872,208.0379,209.5523,81505
208.6196,209.7333,207.0203,208.4522,43779
207.7333,208.5151,207.0874,207.8366,37942
207.4421,207.7527,207.1526,208.0406,35016
208.4288,208.7272,207.3554,209.1016,26086
209.55,210.0386,208.627,209.474,40348
209.208,209.6607,209.0607,209.8791,15401
210.7059,210.769,210.4009,211.064,83745
211.2383,211.4819,210.7112,210.4813,33576
210.8204,211.6379,210.0539,209.8694,60532
210.7308,212.3067,208.9841,210.8665,98564
210.1148,210.3187,208.9545,210.714,17409
211.1813,212.8753,210.4246,211.4969,79544
210.7829,211.3904,209.8105,210.9033,88697
211.4574,212.0363,209.5198,210.8983,11288
210.4601,210.8561,210.3206,209.6674,74710
209.9344,210.5585,208.0368,209.618,12262
210.0128,210.4757,209.3831,209.2445,77971
209.5815,210.2009,208.6806,209.5862,55273
208.5889,210.0786,207.0041,209.2022,51645
209.1087,209.7005,207.4736,209.0262,28876
208.1646,208.5605,207.6392,208.7791,52082
208.3226,209.2702,206.4299,207.6275,44007
207.9503,208.8951,207.4127,207.0596,96111
206.5951,207.0401,204.8794,207.4698,35802
206.9863,208.2411,205.7594,207.9255,59953
206.9329,208.818,206.439,206.146,30983
205.9324,207.8717,204.7027,205.1103,83585
204.9193,205.5202,204.9107,204.6899,30379
204.0256,205.5438,203.1238,203.4931,9567
203.8987,205.0117,203.2033,204.7496,52980
204.2325,205.6034,204.1601,203.286,70968
203.4911,204.7791,202.9005,204.0647,22724
203.7089,204.5012,202.9319,203.2861,9052
202.8479,203.4291,201.8058,202.7757,40362
203.5293,204.2864,202.2581,203.6971,69003
203.879,204.8965,202.8455,203.8136,86148
203.3065,204.9227,203.2558,202.4136,60768
203.0095,203.0174,202.8659,202.9821,30087
203.2898,203.9162,201.4749,203.4808,27475
204.1125,205.981,203.2242,203.319,10684
203.2037,204.3512,201.6859,203.868,5785
203.4241,203.4714,201.5803,202.9602,39499
202.1325,204.076,201.4192,202.8309,56426
202.7264,203.1813,202.2598,203.0504,40719
203.3776,204.8384,201.4077,204.2288,50024
205.109,205.5666,203.1377,205.0691,90090
204.1221,204.5443,203.6538,203.6097,1165
204.3626,205.8769,203.7404,204.7521,77764
204.9193,205.6888,204.1109,204.6153,95285
204.3871,204.6104,202.9077,204.3423,60816
203.813,205.8019,203.3801,203.9489,40772
204.4756,205.8645,204.1661,204.4887,95064
204.9342,206.7924,204.542,205.4267,74420
206.0721,207.7637,205.3199,205.7312,87671
205.2184,206.4619,203.4869,205.5361,51858
205.6429,206.9705,205.1214,204.7994,32644
204.3464,204.7479,204.0977,204.8766,80817
204.6576,206.5321,203.7968,204.3882,74297
204.6704,205.6258,204.2124,204.3093,80629
203.5599,205.3216,203.317,202.8324,4210
202.6188,204.2417,201.5042,201.9948,49626
202.495,203.2813,201.6937,203.1342,71138
203.5221,204.4178,203.3189,203.114,83364
203.4058,204.127,203.396,204.1537,79551
204.5884,205.0895,204.3238,204.9796,13983
205.4282,207.3993,204.6331,205.9229,20780
205.6471,205.8994,203.9796,205.944,44157
204.9917,206.8395,204.2128,204.0989,7279
204.4325,206.0,202.84,203.6547,99283
202.7655,204.4015,201.9172,202.5961,77732
202.5154,203.6391,200.9398,203.4513,98908
203.6983,204.7268,203.4197,202.8737,31276
201.8761,203.2213,200.764,201.156,26325
201.2177,201.8236,199.2747,201.8821,82853
200.9846,202.3454,199.0844,201.811,74489
202.5164,203.4725,202.1231,203.3807,10643
202.5034,203.834,201.4449,202.491,62106
203.3884,203.8784,201.4047,204.1006,48553
205.0395,206.4888,204.8991,204.3165,10413
204.8607,205.9213,204.5883,204.1401,54826
203.5667,203.7299,202.1122,203.362,38673
202.6051,203.3739,201.329,202.8599,95081
202.3066,202.3647,201.9274,201.8302,16252
202.2108,203.0835,201.7333,202.2243,42532
203.0504,204.2694,202.9182,203.7456,57956
203.2934,204.9666,202.9987,203.8565,88349
202.9919,204.135,202.5357,202.3513,45995
201.6311,203.4305,201.3327,202.4048,53732
203.0149,204.8379,202.6653,203.791,32509
203.7132,204.2333,202.0218,203.8485,22681
204.7211,205.3471,202.9071,204.55,34719
204.0663,205.4339,203.5095,204.9892,98909
205.2488,206.7823,203.7895,205.1188,15806
205.863,207.6306,205.7142,206.4293,30171
205.8709,206.7231,205.8223,206.286,4214
205.9269,206.9263,205.7566,205.5948,93075
205.2902,206.6398,203.7267,204.4018,84926
205.2215,206.6187,204.8877,205.1845,63771
206.0426,206.1469,204.198,206.1969,91190
205.5008,206.9273,204.9679,205.2811,31851
205.217,205.4495,204.8598,205.666,53014
205.4565,205.5015,205.165,205.1045,39922
204.2494,205.842,203.899,203.8883,87231
204.1268,205.2623,203.1474,204.6659,95566
204.5766,206.4105,203.4341,204.7799,48055
205.7334,207.4388,205.1017,205.4259,74967
206.3492,207.9814,205.8395,206.2521,90415
205.4228,205.5516,204.072,206.3981,60775
205.4218,206.8428,204.5704,206.3444,52504
207.2601,208.1861,206.3979,206.4669,48810
207.363,207.9463,205.6627,206.7736,5014
207.3666,208.4527,206.6436,208.2791,5203
208.7653,209.7816,208.473,209.6933,83349
209.1988,210.4738,208.9202,209.1315,23450
209.7302,209.8088,208.7868,210.1624,69781
209.5678,209.9113,208.685,210.0003,47287
210.5253,211.1065,209.8274,209.8931,62857
209.1606,209.2887,208.2622,208.2056,39656
207.4811,208.421,205.8219,206.6198,90375
207.0527,208.0328,205.6563,207.5768,28438
207.8353,208.4878,207.5213,208.298,43891
208.005,208.1877,206.5863,207.0416,48635
207.8116,207.8763,207.582,207.4187,71486
207.9559,209.3759,207.6983,208.7101,28261
209.0903,209.116,208.2536,210.0824,18647
209.3404,209.9849,209.0333,209.6488,31266
208.6544,210.4632,207.3151,209.02,84852
208.5693,210.5608,207.9075,207.9787,16037
208.9399,210.4749,208.6568,209.8533,4949
210.5822,210.8059,209.7511,210.375,17248
210.2191,212.0188,209.3666,209.9901,74158
209.9326,211.2847,209.9141,209.3453,1188
208.8538,209.4107,208.3484,209.7395,52057
208.9387,209.7206,207.7781,207.9473,90885
208.0405,208.6208,206.5717,208.1451,14087
207.8035,209.1153,206.8239,207.4021,77035
208.2928,209.9531,207.9529,207.3,17986
206.8914,207.1294,206.8793,207.5276,86746
207.7473,209.3594,206.5168,208.7037,55486
207.9011,209.3388,207.5108,207.5609,22289
207.9776,208.7226,206.5813,208.3702,18453
208.6915,210.6507,206.8206,208.3403,72859
207.7265,208.6386,206.8364,207.3348,46854
208.1773,209.6576,206.268,208.879,41116
208.8729,209.6821,206.9961,209.3652,89652
208.7622,209.4905,207.219,207.9361,44202
208.4887,210.1228,207.85,208.8603,24799
208.7863,210.1945,207.682,208.1406,6292
207.5827,209.549,207.03,207.7578,32189
206.7975,208.6145,206.08,207.6023,67518
206.6163,208.1348,205.6745,207.2898,57592
206.4246,208.2023,204.7378,207.0782,18202
206.4344,208.4177,205.994,207.349,44054
208.2682,209.8045,206.9467,207.9971,24730
207.0875,208.5604,206.3823,206.901,43097
206.7908,207.99,204.8257,205.9673,90210
205.344,206.2424,204.1592,205.4405,3401
205.8578,207.375,204.9223,206.8009,58953
207.549,208.1993,205.813,206.7572,51994
205.7583,206.8983,203.9739,205.4716,70547
205.6125,207.4356,205.5345,206.1255,46695
206.4441,208.3726,206.081,206.9973,27400
206.7551,207.7985,205.2014,205.8767,68373
205.2682,206.1852,203.9067,204.4089,89030
204.4241,205.5796,203.3917,204.659,30790
203.6731,205.6499,202.6814,203.4539,14871
203.9348,205.4302,202.4738,204.0793,99972
204.3574,205.512,202.6368,204.5462,62150
203.7565,205.5692,203.0998,203.5444,7375
204.3691,206.0817,203.9284,204.4108,64668
204.9071,206.671,203.5538,205.6721,20075
205.6988,207.1666,203.7723,205.8204,81579
205.8446,206.8697,205.6348,206.3905,34843
206.9424,208.8807,206.0076,207.3358,7704
207.7593,209.5524,207.7422,206.7674,32091
206.7603,207.3294,205.5955,206.9837,96420
207.2906,207.885,206.7372,207.2157,85222
207.5346,209.2737,206.9152,206.7552,6664
206.659,207.8221,205.0023,207.1466,18752
206.9178,208.4602,206.2311,207.2262,40022
207.7634,209.4241,205.7764,206.9817,52249
206.0437,207.6444,205.5255,205.7255,86492
206.5647,206.9833,205.3423,206.2235,83139
206.4972,208.2216,205.0157,206.4213,80425
206.8294,207.974,205.971,206.842,42186
206.7429,208.2556,204.899,206.7367,55609
207.0687,208.6634,206.9246,207.0226,41557
208.0146,208.4508,207.4014,207.0925,91888
206.5135,208.5057,205.2092,205.7092,91008
206.3896,207.321,205.6137,207.1499,90926
207.4235,207.8101,206.1083,207.7073,1342
207.6912,208.7604,206.9154,207.0046,26001
206.3993,207.8225,205.7562,205.4266,25784
205.2442,206.4199,204.5641,206.1521,44650
206.5163,206.6027,206.1417,205.6903,19119
206.5497,207.9165,205.7645,205.9408,61109
205.4166,206.8053,203.9947,206.0343,38321
206.2804,206.5922,205.0919,205.3877,19304
206.3249,206.8162,205.3608,205.4746,56558
206.059,206.7185,205.9922,205.5451,47784
205.173,205.8624,204.27,206.1503,20503
205.2238,206.0459,204.2833,204.3711,55800
205.3199,205.8508,203.4532,205.0408,36926
205.6394,207.2378,205.4171,204.9596,73222
205.087,206.9413,203.8929,206.0001,20329
205.9553,207.4201,204.3839,206.6408,43588
205.7001,207.17,205.4934,205.0077,20585
205.8204,206.9024,205.3467,206.2406,4462
205.97,206.5621,205.1315,206.3599,33549
206.7023,208.5759,205.9603,206.35,45578
206.5113,206.6134,204.5722,205.9358,44624
205.7932,206.7926,204.8186,205.8711,89101
205.4943,207.0815,205.0301,204.7681,54731
205.4838,205.8672,204.0375,204.6072,89915
205.2542,205.3249,204.2151,205.6428,33007
205.4434,206.1975,204.122,206.0826,19627
206.9787,207.8269,205.1204,206.0134,90869
205.3809,205.505,204.4927,206.2787,89674
205.3254,205.5338,203.7789,204.3997,85320
205.2768,206.2013,203.4414,204.4111,45664
204.7675,205.1128,204.6559,204.9355,28365
204.4412,205.6644,203.527,204.6395,22442
205.4642,206.229,204.008,205.5667,26380
205.9384,207.4482,204.3026,206.1147,84256
206.825,206.9701,205.6325,206.981,50535
207.5474,208.7662,207.3225,208.2476,30403
207.2974,207.4675,206.9507,207.1332,8294
207.9286,208.1804,207.638,207.3949,61725
207.2838,207.8433,206.3757,206.3921,38496
206.633,207.2813,205.1623,206.7039,59314
207.2825,209.0638,205.4154,206.4068,26364
205.7083,207.0942,204.6712,206.0957,98321
205.1473,205.3056,203.1536,204.9901,76618
205.0969,206.9,204.5795,205.5043,48929
205.5108,206.1589,204.0295,205.0523,54523
204.0786,205.2143,202.4417,204.7224,85768
204.5756,206.2362,204.0451,203.8869,83264
203.401,205.0341,202.7157,203.1246,29510
203.0307,203.9623,202.5295,203.0203,71299
202.542,203.425,200.9211,202.9401,36728
202.7732,203.7303,201.8569,203.5083,57882
202.6811,204.4909,201.6532,202.8944,21074
202.9859,203.296,201.941,203.577,18869
203.6023,205.5801,201.8151,203.9763,10332
204.3912,205.903,203.8769,204.2663,1171
203.9495,205.6809,203.8004,203.9814,56606
203.048,203.8224,201.6135,203.1335,2386
203.7233,203.8718,202.0446,204.0058,50545
203.617,204.5609,201.8771,204.2932,84358
203.4214,204.3538,202.374,204.2165,23832
204.7384,206.7318,204.4713,205.1078,32224
206.0738,207.4183,205.5337,206.7507,3360
205.9202,207.1281,203.966,206.0329,35300
206.1452,207.1898,206.1397,206.5501,62771
205.5524,206.5813,204.1045,205.3532,14470
205.0872,205.166,204.1525,204.2941,8184
204.2367,204.8072,203.6667,203.6866,72823
203.8446,205.3086,202.6504,203.7506,20879
204.0468,204.6341,203.8803,203.1542,9830
202.3374,204.1901,201.1961,201.3384,89642
201.2764,202.9069,200.2837,201.7502,4680
202.2032,202.2268,202.1071,201.8992,38887
202.0299,202.3568,200.5047,202.2833,93186
202.6487,203.0,202.4849,203.6282,23563
203.8684,205.6398,203.1395,204.1171,80042
204.0638,205.3606,202.7149,204.3717,44746
204.6517,206.388,203.8072,204.8417,99103
205.8172,207.3135,205.3084,206.3374,46422
205.6401,206.9663,204.2792,206.1672,34805
206.5051,206.8366,205.9425,206.314,15811
206.0124,207.45,205.1308,205.0911,90120
205.7927,205.9785,203.9966,205.168,61107
206.0429,208.0095,204.5082,206.7797,56541
207.3721,208.163,206.2252,207.9388,80681
207.8334,208.9005,206.3463,208.6344,1628
209.3094,209.9499,208.3166,208.4862,61005
208.0886,209.4032,206.4887,208.1305,81658
208.5777,209.6101,208.42,208.1234,81252
207.1931,207.3097,205.2811,207.787,66970
207.5885,208.155,207.4982,207.2995,34487
206.8306,206.8842,205.5962,206.9463,28407
206.3116,207.0594,205.8246,205.6023,58851
206.0756,206.2942,204.2729,205.2567,8438
206.0788,207.115,204.4774,206.802,71022
206.3026,207.6575,204.5085,206.522,88596
207.5129,208.1559,207.0682,206.8448,32819
206.5587,207.7124,206.3231,206.8907,7857
207.5282,208.4361,206.1393,207.8299,91856
208.7039,209.7676,206.9487,207.7837,21473
207.0793,208.7962,206.5499,206.7716,65925
207.097,207.3655,206.4271,206.7608,72650
207.4133,209.0586,206.3792,208.182,64474
209.0248,210.1209,208.8209,209.2443,9419
209.952,211.5607,209.011,210.3182,80803
210.7759,211.336,210.1658,209.7857,23872
209.9534,211.8244,208.0366,209.917,72780
210.7547,212.1191,208.7814,211.5139,11564
211.0384,211.1954,210.6721,210.7103,7215
211.3276,212.0159,211.0395,211.992,24714
211.8396,213.5681,210.1617,212.0789,66987
212.1158,213.3531,210.9364,212.1993,61427
213.0807,213.742,212.5231,213.1061,60233
213.6231,215.5561,213.1519,212.6316,81003
213.484,213.7564,211.6128,214.4662,28922
214.2981,216.0791,214.2916,213.9547,79914
213.8246,215.2154,213.1589,214.8067,92526
214.9696,215.4719,213.178,215.0015,4567
214.2233,215.9039,212.5403,214.2793,39614
214.2363,214.7211,212.7988,214.5745,54362
213.8122,215.5864,211.8498,213.6314,53699
212.9036,213.1682,211.0604,213.6392,9139
214.5714,216.1942,214.515,214.4092,81385
213.9138,213.9743,213.2817,213.3779,50645
212.4481,213.8612,211.5491,213.2957,32624
212.7919,213.2183,211.9119,213.1423,86271
213.5732,215.3901,213.4384,213.4009,86026
212.7248,213.3213,210.9804,212.4291,25648
213.1523,214.7519,212.942,213.4034,28486
213.4906,213.5193,212.4015,212.8626,64998
212.9418,214.5377,211.1295,212.7742,42805
213.1681,213.7657,211.9229,213.1894,68318
212.9921,213.4554,212.1261,213.4094,39856
212.5692,214.4294,212.2387,213.2782,90215
213.3227,213.9999,213.1706,212.6654,87870
212.712,213.7926,211.8464,211.795,42431
212.4634,213.6903,211.6832,213.3081,80393
213.36,213.9803,212.2863,214.1411,91790
214.8225,216.8028,213.9245,213.8945,21200
212.9834,213.1419,212.543,213.3324,81857
213.4132,215.1473,212.4927,213.9985,99911
214.7282,215.1474,214.4095,213.7617,57700
214.651,215.6969,212.6907,213.9046,59001
214.7635,216.2614,213.6732,214.0359,71985
214.4407,215.9963,214.0684,213.7288,61655
214.2064,216.1695,212.7616,213.5055,67298
214.4934,215.4596,213.3713,215.1557,58361
216.0956,218.0088,216.0811,215.4596,71378
214.9147,215.3584,213.6392,214.6086,99879
215.1221,217.034,213.7136,215.0828,45842
215.8642,216.2112,213.9561,215.1223,60364
215.1217,216.5494,215.0486,214.6311,28913
214.3104,215.0233,213.1424,213.747,17492
214.2989,214.7402,213.0268,214.9487,23310
215.0502,216.6818,213.43,215.8958,3968
215.5201,215.8465,215.011,216.0467,20974
215.7088,216.3843,213.8923,215.7512,96216
216.3307,217.6986,214.3685,216.9222,61051
217.2207,217.807,217.0127,217.1741,74127
217.249,219.1577,216.5296,217.4166,84575
217.9853,218.5563,216.2464,217.9058,70159
217.6877,219.2612,215.9402,217.4479,2331
217.0419,218.9726,216.0121,217.8968,35675
218.3891,219.2516,216.8969,217.8036,94280
217.1602,218.8565,215.2305,216.4863,72350
216.6909,217.3954,215.7604,217.0698,4802
216.0909,217.7889,214.3086,215.5692,81604
215.0927,215.7183,213.4121,215.4477,37575
216.3655,217.209,216.302,216.1907,84385
216.301,216.9471,216.1827,215.5585,95163
214.6529,216.3718,214.163,214.6762,91938
213.9109,215.3536,212.9018,213.0931,50272
212.3807,212.8284,211.669,212.4801,7991
212.121,213.8962,210.5709,211.2724,71888
211.6197,213.513,210.8877,211.0566,60904
210.617,212.2332,209.9648,210.5338,17947
210.8056,211.7053,210.4742,211.3395,10290
212.3355,214.1875,211.6039,212.1985,82395
211.9347,213.3284,210.772,212.7306,47327
213.652,214.3333,212.9655,213.7921,49214
212.8429,213.5281,211.0498,212.3229,83469
212.0963,213.2226,210.8332,211.9825,40369
212.0104,213.7611,210.0963,211.5828,10739
211.7011,212.9496,209.817,212.0805,18168
212.5586,213.8842,211.8247,213.1766,9087
214.0614,215.8498,212.5141,214.3519,66617
213.68,215.1986,212.8913,213.3067,9795
213.5272,214.9467,213.3421,214.1917,50055
214.1746,215.5957,213.5353,213.2947,27805
212.3754,213.9891,212.1044,212.6368,82652
213.4002,214.3267,213.3488,213.8615,72686
213.1445,215.0466,212.7674,213.6021,90548
214.3186,214.6632,212.4442,214.8901,97708
215.8741,217.6302,215.3026,216.3477,23658
216.5132,218.5105,215.6402,216.0923,3890
216.244,216.4245,214.6496,215.4211,73309
216.2235,216.9469,214.5626,215.553,63678
215.6963,216.8623,215.574,214.7501,63711
214.9657,215.4715,214.6931,215.7875,32020
216.596,217.2458,215.7827,215.7687,78901
214.9426,216.8757,214.7149,215.5424,98126
216.4689,218.4237,215.9449,216.4736,49088
216.4196,216.8239,215.2179,216.7908,57676
217.1746,218.9596,216.3196,217.0066,25332
216.9937,217.5744,216.7369,217.5297,20757
216.5815,216.9123,216.4089,216.9731,27714
216.9781,218.966,216.8992,216.5581,41018
216.6791,217.0046,215.6278,216.8838,73883
216.9739,218.0305,216.8334,216.7336,55023
216.3376,217.0585,215.9611,216.9866,15115
217.3388,219.0765,217.2666,216.647,88910
216.0809,216.7228,214.1524,216.535,92251
215.9488,216.8333,215.6456,216.4696,83055
216.267,216.3747,215.6662,217.1185,92196
218.0995,219.9221,217.9293,218.816,29528
219.1976,221.0014,219.0131,218.4279,67345
219.0143,219.9726,218.9428,219.6406,4954
218.8646,220.309,217.3012,217.9105,33638
217.4554,219.0534,216.2705,217.3151,65630
216.4683,218.257,215.5188,216.25,8606
216.9028,217.8947,216.2093,217.3095,47937
217.7245,219.0305,217.4205,216.875,50456
217.3868,217.8047,216.5981,218.0573,87787
218.0522,219.3372,216.596,217.2378,89059
217.7265,219.2648,217.0956,218.5041,99965
218.3831,220.0769,218.3211,217.759,76147
217.9831,219.7025,217.5716,217.8322,61510
216.8776,217.5683,215.6625,216.6828,79275
217.4081,219.3438,216.6137,217.6173,94809
216.8911,218.4228,216.4547,216.8135,4837
216.7998,218.2842,216.1632,217.4374,4463
217.5974,219.3307,217.466,217.9093,74326
217.751,218.2503,217.3186,217.182,5013
217.7802,218.5926,216.0011,218.3368,39424
217.9074,219.2991,216.5204,218.0115,82664
218.762,219.1042,217.8258,218.9616,1682
219.6431,220.6289,219.3588,220.3449,43601
221.1716,222.8485,220.8889,220.9193,45258
221.4047,222.1168,219.4068,220.6298,82291
221.1684,222.9567,219.2588,221.7318,29150
222.5705,223.6093,222.2403,223.0725,57146
223.0637,224.1853,222.6513,223.4846,26618
223.2774,224.4026,222.0076,222.5681,32525
222.6319,222.697,221.2422,222.4543,58537
222.1825,222.8049,221.3403,222.7816,68798
222.6431,223.6023,221.2197,221.8396,31262
221.8218,221.9985,221.7446,221.2778,60948
220.9436,222.7241,219.7934,220.9052,5891
220.1489,220.8656,219.5451,220.1746,15536
